Fri, Apr 04, 2025
3:43:48 PM

Temperature (K)	B-Field (Gauss)	sample I AB	sample I AD	sample I AC	sample I BD	sample I -AB	sample I -AD	sample I -AC	sample I -BD	Voltage DC	Voltage BC	Voltage BD	Voltage AC	Voltage -DC	Voltage -BC	Voltage -BD	Voltage -AC	
211.7500000	-2590.1000977	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.1035244	0.1259293	0.0906129	0.0501097	-0.1043164	-0.1268702	-0.0912434	-0.0506298
213.2500000	-36.2900009	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0972701	0.1160356	0.0195843	-0.0178932	-0.0980426	-0.1169383	-0.0201629	0.0173995
214.7500000	2563.2998047	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.1071556	0.1259224	-0.0496579	-0.0914683	-0.1079692	-0.1267639	0.0491789	0.0909612
216.4500000	-2590.0000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.1083875	0.1318882	0.0923354	0.0497103	-0.1092192	-0.1327965	-0.0928868	-0.0502077
218.0000000	-36.1899986	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.1022392	0.1221207	0.0206857	-0.0189539	-0.1030799	-0.1229825	-0.0211886	0.0184580
219.5000000	2563.0000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.1120266	0.1318861	-0.0491106	-0.0930723	-0.1129167	-0.1326677	0.0487130	0.0925269
221.2500000	-2590.0000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.1132459	0.1378717	0.0939472	0.0491917	-0.1141550	-0.1387066	-0.0943564	-0.0496375
222.7500000	-36.2400017	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.1072283	0.1282287	0.0218055	-0.0200106	-0.1081319	-0.1290211	-0.0221999	0.0195104
224.2500000	2563.0000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.1169257	0.1378966	-0.0483781	-0.0945361	-0.1178787	-0.1386003	0.0480392	0.0938563
226.0500000	-2589.8999023	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.1182128	0.1439727	0.0953464	0.0483576	-0.1191833	-0.1447622	-0.0956421	-0.0488485
227.6000000	-36.3199997	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.1124121	0.1345812	0.0229399	-0.0211730	-0.1133336	-0.1352643	-0.0232778	0.0205475
229.1500000	2562.6999512	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.1220031	0.1441565	-0.0472981	-0.0957522	-0.1229642	-0.1446832	0.0469640	0.0947812
230.9500000	-2589.6999512	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.1232469	0.1501009	0.0962995	0.0470772	-0.1241605	-0.1506423	-0.0963809	-0.0476246
232.5000000	-35.9700012	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.1174139	0.1407118	0.0240127	-0.0223304	-0.1182822	-0.1411473	-0.0242477	0.0215252
234.0000000	2562.9001465	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.1267007	0.1499811	-0.0456517	-0.0962499	-0.1275677	-0.1501847	0.0452855	0.0948249
235.8500000	-2589.4001465	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.1276556	0.1554819	0.0962925	0.0450465	-0.1285279	-0.1556545	-0.0960100	-0.0456271
237.3000000	-34.8400002	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.1216970	0.1460124	0.0249194	-0.0234354	-0.1225023	-0.1460977	-0.0249933	0.0223398
238.9000000	2562.5000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.1304648	0.1547899	-0.0429320	-0.0954320	-0.1311960	-0.1545732	0.0424607	0.0932086
240.6500000	-2589.1999512	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.1308498	0.1591744	0.0944132	0.0418960	-0.1317011	-0.1589512	-0.0935588	-0.0421778
242.1500000	-35.8400002	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.1245438	0.1494612	0.0255563	-0.0240653	-0.1252260	-0.1493222	-0.0254167	0.0229975
243.6500000	2562.5998535	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.1323941	0.1575607	-0.0383122	-0.0922415	-0.1327855	-0.1569283	0.0376996	0.0892041
245.4500000	-2589.0000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.1315459	0.1605549	0.0896773	0.0359061	-0.1324070	-0.1591837	-0.0876138	-0.0361235
246.9500000	-35.7200012	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.1245487	0.1502030	0.0258415	-0.0249771	-0.1250144	-0.1488417	-0.0251007	0.0229632
248.4500000	2562.0998535	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.1308826	0.1564730	-0.0307994	-0.0852692	-0.1306639	-0.1548886	0.0301101	0.0805017
250.3500000	-2588.8000488	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.1277695	0.1566635	0.0799749	0.0265982	-0.1287461	-0.1535634	-0.0763890	-0.0267863
251.8500000	-35.8699989	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.1196922	0.1452281	0.0252271	-0.0250214	-0.1198528	-0.1423589	-0.0236660	0.0219988
253.3500000	2562.1999512	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.1237383	0.1489015	-0.0197313	-0.0729540	-0.1226200	-0.1460168	0.0191623	0.0660398
255.1000000	-2588.6999512	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.1179007	0.1456670	0.0652309	0.0144439	-0.1190678	-0.1404606	-0.0600615	-0.0149372
256.5500000	-35.8100014	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.1089115	0.1332043	0.0234112	-0.0239748	-0.1088657	-0.1289234	-0.0210006	0.0199640
257.9500000	2561.8999023	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.1107092	0.1341742	-0.0076667	-0.0570045	-0.1089254	-0.1303350	0.0077637	0.0489921
259.7000000	-2588.3999023	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.1027956	0.1281088	0.0481449	0.0024207	-0.1040852	-0.1213620	-0.0422634	-0.0036935
